,Time,freq_mean_fx,freq_peak_fx,stdfreq_fx,freq_skew_fx,freq_kurtosis_fx,spectral_entropy_fx,spectral_mean_fx,spectral_std_fx,spectral_skew_fx,spectral_kurtosis_fx,spectral_var_fx,spectral_centroid_fx,spectral_flatness_fx,ZCR_fx,psd_fx,psd_pg_fx,freq_mean_fy,freq_peak_fy,stdfreq_fy,freq_skew_fy,freq_kurtosis_fy,spectral_entropy_fy,spectral_mean_fy,spectral_std_fy,spectral_skew_fy,spectral_kurtosis_fy,spectral_var_fy,spectral_centroid_fy,spectral_flatness_fy,ZCR_fy,psd_fy,psd_pg_fy
10,100.0,22690.0,44.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.342163890345334,3.3968248791698994e-11,8.392558945132624e-11,8.30739204431168,103.75755953082694,7.043504564752563e-21,169.96200061214103,-57.468738512686244,0.318483782727628,0.001048052323731369,0.0020952763871952295,22690.0,63.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.640581354174774,1.393065785930442e-11,2.2140745128140017e-11,3.259477135569141,17.22478754009157,4.902125948292558e-22,208.24678923258912,79.38556567067174,0.49745994529112936,0.0007434298777424222,0.0014862718720778912
11,110.0,22690.0,46.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.276611720409553,3.135885025125732e-11,7.35520130156446e-11,5.219513516397658,36.65226078799402,5.409898618653552e-21,57.590635632772916,11.19341836738321,0.31887456037514655,0.0009772494333724119,0.001953705885163709,22690.0,46.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.631842801019216,1.2875541498674115e-11,2.0683477048467582e-11,3.1839025052634784,15.737832585824583,4.278062228144852e-22,238.50742797575995,-76.06271466230028,0.5279406017975772,0.0007732744096466259,0.001544880731670087
12,120.0,22690.0,43.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.106056398452312,3.4699362896012587e-11,9.775038702926729e-11,7.196204156294725,71.6280118111158,9.555138164371546e-21,217.34976337417334,-113.11497698691282,0.3137944509574052,0.0010714135878970583,0.0021419885742896233,22690.0,64.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.604185885007305,1.3730171062316757e-11,2.3756354374138737e-11,4.370268320964344,29.307048364602814,5.643643731496608e-22,816.9395740267058,381.33895667630287,0.502149277061352,0.000760643017640821,0.0015200629621294598
13,130.0,22690.0,46.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.181330066711239,3.503803558458791e-11,9.496212833595839e-11,8.130148999006764,100.19552987081823,9.01780581809503e-21,-2.901358963848708,-11.268989380590279,0.3266901133255178,0.0010836573940713424,0.002166406226143375,22690.0,46.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.605402493250352,1.4721240579299228e-11,2.5155689726783624e-11,4.209682114319503,29.049394509627724,6.328087256302071e-22,94.4877973223651,-1.4837895466969553,0.5107463853067604,0.0008260224320326017,0.001651368010006264
14,140.0,22690.0,46.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.293967667881676,3.4546069545224525e-11,8.85093643697305e-11,9.026066073546245,125.84051085383699,7.833907581133718e-21,3.079704431079019,13.311671558302473,0.3130128956623681,0.0010668850332160992,0.0021327855146183994,22690.0,46.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.641917837157691,1.376698012540548e-11,2.3655000589140936e-11,4.7792332125007055,36.457130581382685,5.59559052872258e-22,22.828585118123794,-10.190819898810382,0.517389605314576,0.00074424186484676,0.0014878041567336756
15,150.0,22690.0,44.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.334158226431622,3.2007780462978546e-11,7.371644298273317e-11,5.867269507364199,52.830711419948464,5.434113966026551e-21,58.95695556306225,-54.179500154204234,0.3141852286049238,0.000992646569530509,0.0019843005559640704,22690.0,58.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.695961101891584,1.2782018782436673e-11,1.941198992873583e-11,3.2970126827854775,17.87868980972705,3.768253529933413e-22,110.12260469544556,-1.4829415605828584,0.5158264947245017,0.0007715730475073978,0.0015424418525957066
16,160.0,22690.0,44.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.370340261956648,3.31469594739699e-11,7.070925235631451e-11,4.82770970027369,34.11021852101851,4.999798368788969e-21,36.39624026279946,3.8610560242245224,0.31223134036733097,0.0010279405096857016,0.002055067877621613,22690.0,63.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.558911146450151,1.4004643430520141e-11,2.6976774839392883e-11,6.952514622143265,83.25828834163374,7.277463807353009e-22,138.14564904698307,-48.83542787514288,0.5076201641266119,0.0007838464955618838,0.0015670068847738034
17,170.0,22690.0,46.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.305314977331991,3.094672369664576e-11,7.404533930908882e-11,6.6255244496572026,65.63424093653816,5.482712273398092e-21,49.9318443165201,4.6395668552009885,0.32395466979288784,0.0009628296404845661,0.0019248737026291145,22690.0,46.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.507188772722081,1.417067223887433e-11,2.9680453154329275e-11,7.00818241377809,70.82184086707205,8.809292994463345e-22,22.922327315798178,-6.089332453708567,0.5162172723720203,0.0007883444537486733,0.0015760337350012917
18,180.0,22690.0,43.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.357258881988119,3.32346796009135e-11,7.477184656275498e-11,5.408874728350781,41.262894716768834,5.5908290384041735e-21,56.62250327736277,-0.5690690987379098,0.32082844861273935,0.0010298723650421495,0.002058896052373801,22690.0,61.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.587944867069095,1.5059489521167006e-11,2.5760477645884072e-11,4.080287412034229,28.317073531757636,6.636022085440929e-22,24.150649492266414,16.367387022429273,0.49941383352872215,0.0008104336040864173,0.0016195272862607648
19,190.0,22690.0,44.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.355888793281636,3.2786018156340883e-11,7.213004708494437e-11,5.634416436424127,48.42223337713228,5.2027436924762925e-21,74.70067613615194,6.844096257891055,0.31457600625244236,0.0010200693672193365,0.0020391711942967412,22690.0,56.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.660916388270224,1.5326892488683e-11,2.3642569270336077e-11,3.068183709178238,15.427612527339589,5.589710817026398e-22,-241.63912124402813,-27.67591837751822,0.5080109417741305,0.0008466640624127713,0.0016921783815590466
20,200.0,22690.0,42.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.452809092711479,2.8209131957535645e-11,5.819222963907162e-11,5.504703150322406,46.64439455385381,3.3863355903664453e-21,58.68592632332278,-32.59715823194389,0.3040250097694412,0.000878952435382126,0.0017571808367526382,22690.0,61.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.6577948390067965,1.4455096614855948e-11,2.347272716370869e-11,4.368538417509837,35.06439117001434,5.509689205019079e-22,61.218330817592744,-16.509245655220955,0.5005861664712778,0.0007955374392899012,0.0015900704512718598
21,210.0,22690.0,41.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.158208606643845,4.15094427326026e-11,1.1654305614981086e-10,7.542674473029951,74.9016088403972,1.358228393673797e-20,176.0350876811911,-39.36682530273037,0.3106682297772567,0.0012827110855244811,0.002563525515167931,22690.0,61.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.656242708930751,1.605080850501949e-11,2.5107670791291605e-11,3.3395002374279716,17.969742844583642,6.303951325638776e-22,57.87732722195746,-87.15039531509504,0.5044939429464634,0.000873486047842349,0.00174626057494906
22,220.0,22690.0,39.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.279884494636801,3.4165511266629725e-11,8.19553802205855e-11,6.302880497900751,58.47461696967684,6.716684347100737e-21,30.884345075370096,-15.933432274839262,0.30246189917936694,0.0010649741989058215,0.002129005755070952,22690.0,44.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.6534672146522595,1.4370455765242982e-11,2.3137967002046202e-11,3.8163514678334334,23.849656437892722,5.353655169877789e-22,-52.82501649327633,53.93664151014291,0.5384915982805784,0.0008927437936135782,0.0017845257717596867
23,230.0,22690.0,39.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.365880178063437,3.156882064414088e-11,7.00273252054188e-11,5.531592744652284,43.522526536388696,4.903826275425485e-21,47.93195404195957,-7.049033005578756,0.3051973427119969,0.0009883559021381099,0.001975938206744928,22690.0,56.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.686106407272311,1.4137346261237036e-11,2.119861873801705e-11,2.9836390533933033,14.728852354037507,4.493814363998075e-22,81.33083506060342,33.4194929439098,0.5177803829620946,0.0008495610087645857,0.00169711697827477
24,240.0,22690.0,40.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.226019494763443,4.678206959697581e-11,1.1993815609000004e-10,6.594873646896443,60.51488079151524,1.4385161286269213e-20,-33.34264804998501,12.963505524767063,0.30793278624462683,0.0014434447998660194,0.0028857615054229133,22690.0,61.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.705738837731435,1.6523900697973825e-11,2.4619639795275888e-11,3.340933890194375,19.507619725810624,6.0612666364913215e-22,82.61328556049213,-47.51714992839143,0.5084017194216491,0.0008880473468989012,0.0017750371584293711
25,250.0,22690.0,40.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.482799167757413,3.4964526586855645e-11,6.779578343077886e-11,4.43920501874465,29.51918285585428,4.596268250993071e-21,47.26163461877413,8.355121788156083,0.3071512309495897,0.0010879213266901146,0.0021749699731013275,22690.0,59.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.723198833618756,1.496269118984936e-11,2.1507855866846393e-11,3.0084419035203656,16.526096132388115,4.625878639890389e-22,70.30691045869337,10.613814352317908,0.5162172723720203,0.0008310250641991857,0.0016612837513869127
26,260.0,22690.0,40.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.3542453159213945,3.8545061301966397e-11,8.307356344054687e-11,4.603487500279975,29.01308594037985,6.901216942710566e-21,44.539380409481204,-0.45068407828388773,0.30324345447440404,0.001199481782783454,0.0023979769536178345,22690.0,57.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.704645573094133,1.5696948827549322e-11,2.333600592167781e-11,3.130332858371973,16.52685596215373,5.445691723765819e-22,54.91066049182776,-24.324421043072338,0.5267682688550215,0.000875892640819515,0.0017511004424204848
27,270.0,22690.0,42.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.237649608010193,4.041074788123481e-11,9.787574505085373e-11,5.445105426068502,40.46201839635701,9.579661469259717e-21,31.664360307830627,-2.006982607962583,0.2958186791715514,0.001254308019315582,0.002507423806015099,22690.0,59.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.608811195599387,1.4930014710568757e-11,2.5303300269658984e-11,4.081600676288939,27.693579164696796,6.402570045365244e-22,57.91440741525908,6.64281194868446,0.5037123876514263,0.0008421616661084146,0.0016836653372310796
28,280.0,22690.0,41.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.244466441725532,4.0486429321814366e-11,9.560875862025492e-11,5.381484340652437,41.14628125012233,9.141034724906168e-21,35.57401943492455,10.738361766644557,0.289957014458773,0.0012520931153352287,0.0025031751340594136,22690.0,61.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.639980281735575,1.554996062046008e-11,2.5418403813152696e-11,4.118341105972398,29.576299621999127,6.4609525240849545e-22,100.76212166431998,17.480779100025774,0.5052754982415005,0.0008536947998660198,0.0017066748671988406
29,290.0,22690.0,39.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.2457214432235455,4.495191713233694e-11,1.0586367322037201e-10,4.710024986906978,28.342437049444637,1.1207117307709708e-20,53.478055392234694,-3.901915809728889,0.29503712387651426,0.001391662848210797,0.0027821215696395445,22690.0,54.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.67686338273327,1.5317616562508316e-11,2.4413134932150268e-11,3.6781797433058063,21.899213419459766,5.960011572153757e-22,130.52166782549557,34.69644918944879,0.5068386088315748,0.0008558788728856119,0.0017110190292729977
30,300.0,22690.0,42.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.2223313267135625,4.434983611108492e-11,1.1248560720180008e-10,6.283050193355631,54.33240758871791,1.2653011827557657e-20,55.14112190658382,-3.621112272259667,0.2954279015240328,0.0013744524870206007,0.0027476505825945207,22690.0,60.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.725247004156149,1.6715446064656944e-11,2.5485082856672676e-11,4.331216229125238,35.69902655442682,6.494894482114715e-22,81.64947025518605,-2.9578373505011815,0.5064478311840562,0.0009336165243119541,0.001866495330852594
31,310.0,22690.0,37.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.2309811187902895,4.1417183105124264e-11,1.013727546158644e-10,5.662850493747111,42.90532210889846,1.0276435378408256e-20,38.84296843852819,8.301766551677506,0.29933567799921845,0.0012870856445039928,0.0025727283081922884,22690.0,30.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.698011697028432,1.4849957464036785e-11,2.233799944462949e-11,3.460303518151728,20.65835526097701,4.989862191882674e-22,90.66996416815013,6.391275521203055,0.5295037123876515,0.0009015738011500026,0.0018018824952722892
32,320.0,22690.0,37.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.322385044195537,3.698209961128865e-11,8.052915222233509e-11,4.556062948234311,30.080731556925098,6.484944357648016e-21,64.92729013453608,2.4285039993132,0.29269245799140287,0.001151510292804108,0.0023013890492022218,22690.0,59.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.671737317641601,1.3613337763149315e-11,2.2042480142378507e-11,4.3545252877234955,32.18620968389268,4.858709308271508e-22,53.11830612493144,7.616957652871139,0.5330207112153185,0.0008376871824931639,0.0016747118551078486
33,330.0,22690.0,39.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,4.900519092242622,4.5754930277477626e-11,1.640928997141392e-10,12.200101090224468,206.41685219813024,2.6926479736594545e-20,84.12399651090058,2.5619196491267,0.2923016803438843,0.0014117105621615585,0.0028222411811516094,22690.0,59.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.664693841343798,1.4240523185271089e-11,2.293427184729608e-11,4.216082258258065,31.25547408027453,5.259808251656776e-22,145.83856171028583,1.925694263038615,0.5166080500195389,0.0008294243314910962,0.00165819997391254
34,340.0,22690.0,39.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.32383901818538,3.576406104884446e-11,8.189291509236106e-11,5.124137616825976,36.297887843976454,6.7064495423246584e-21,48.96698545784141,3.017217886688545,0.29347401328644,0.0011105777940601806,0.0022202568225917463,22690.0,58.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.6582062668741475,1.3614851811870122e-11,2.0835944592015572e-11,2.8272587312283473,13.151161273178815,4.341365870415429e-22,54.6524857098323,-23.499871880048566,0.5162172723720203,0.0008071116647127787,0.001613490774819179
35,350.0,22690.0,39.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.213258462108777,3.799367785441184e-11,9.555875534914252e-11,5.747699332564165,45.38524054141939,9.131475723877273e-21,55.46280595010068,7.296118827253497,0.29073856975381007,0.001185545899625968,0.002370163368115162,22690.0,59.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.688502795811426,1.3877531518230109e-11,2.1674947679683705e-11,3.73154689425844,23.46233295711107,4.69803356917026e-22,92.01924461158012,-29.939300878950696,0.5416178194607268,0.0009124595726567303,0.0018237605468379293
36,360.0,22690.0,42.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.21812396762498,3.8369250596193405e-11,9.417838417581307e-11,5.091177992409419,33.01432322262655,8.869568045967038e-21,70.88595374940749,14.803142335480473,0.28839390386869873,0.0011864831881873486,0.0023720372316260374,22690.0,60.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.616557708807428,1.3523713392841752e-11,2.2436216301649526e-11,3.52644170774972,18.924500387903645,5.033838019344039e-22,51.34118294607962,-49.845037300363636,0.5123094958968347,0.0007834007983029107,0.0015661777914695342
37,370.0,22690.0,40.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.2556779603667,3.7986873647988994e-11,9.786469520318538e-11,7.4817550540756175,78.69687980267898,9.577498567212376e-21,-34.850444756523565,26.746423173818055,0.3008987885892927,0.0011828792748283382,0.002364726174912687,22690.0,59.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.643349436470711,1.4152909057013259e-11,2.2463931546352158e-11,3.2772521622571165,17.25886469771764,5.046282205191957e-22,84.60420616065004,50.52877679901842,0.5185619382571317,0.0008231490607380109,0.001645168455270353
38,380.0,22690.0,39.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.271607016738549,3.616794789981591e-11,9.380087018895124e-11,8.515051448071123,103.81002060053073,8.79860324820448e-21,43.18741729795519,7.9099713738326365,0.2915201250488472,0.00112104532602021,0.0022410891375960382,22690.0,58.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.6263080764242375,1.4277426659185709e-11,2.372658840288691e-11,3.9935624519887067,25.138112967849363,5.629509972400076e-22,87.70718889866343,30.110329189287093,0.5138726064869089,0.0008171754312510468,0.0016336857281548326
39,390.0,22690.0,40.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.343837993251038,3.4472706560491175e-11,8.44121227665498e-11,7.361404793009554,76.4198103370545,7.125406469955076e-21,57.34269115588692,-5.707544423717511,0.30011723329425555,0.0010767001521241543,0.0021524480608509718,22690.0,59.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.61957029641834,1.448670247617931e-11,2.405378245400788e-11,3.7839090255431818,24.298933511278637,5.785844503447372e-22,19.67221175332569,21.937743293635904,0.5314576006252443,0.0008712801847820021,0.001741801349127119
40,400.0,22690.0,40.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.271659470253673,4.1584769296204686e-11,1.0290453201702508e-10,6.750064919693559,67.04479545316794,1.0589342709642939e-20,71.86299288323471,30.509299713953578,0.30128956623681125,0.0012875696505331338,0.002574095919895381,22690.0,58.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.633680001904473,1.551123512755235e-11,2.437347083530628e-11,2.9196890822494703,13.603479213931841,5.940660805595259e-22,89.41635821434592,7.000357683027562,0.5029308323563892,0.0008602645941494991,0.0017197819025768653
41,410.0,22690.0,39.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.234721073125413,3.5951524757981503e-11,9.681138646794247e-11,7.561870189357518,78.0381207701061,9.372444549845313e-21,40.77372791001459,24.92316665426203,0.29620945681906996,0.0011201021101992965,0.0022392407838755382,22690.0,56.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.708973174030612,1.4263443422449016e-11,2.1347196442510385e-11,3.158176898261064,16.213238418051322,4.557027959551281e-22,56.59946271964713,-21.870932091429193,0.5189527159046503,0.0008268464913749787,0.0016529914549968956
42,420.0,22690.0,37.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.108191412050741,4.3857620843997886e-11,1.2590650508533557e-10,7.686935670805778,79.69739523861354,1.5852448022803635e-20,-13.78862859448487,-10.42416759475953,0.2844861273935131,0.0013526196770501878,0.0027041488044515518,22690.0,56.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.694853752749245,1.3578840803743195e-11,2.052537098785896e-11,3.1909823813468225,17.282857871244648,4.212908541892422e-22,83.23595639077843,13.107469867094544,0.5138726064869089,0.0008055929464634626,0.0016105558668612712
43,430.0,22690.0,36.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.177116247408765,3.996020855616527e-11,1.0786110468383936e-10,6.937140133625353,64.1925313603971,1.1634017903618153e-20,2.2562937595012444,34.04496031637598,0.2946463462289957,0.0012346191383352857,0.002468273160516717,22690.0,70.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.693524123457451,1.470051207670202e-11,2.1986098939594428e-11,2.9871144613736087,15.072576960413896,4.833885465816352e-22,26.256831165545226,-20.16222761529498,0.5056662758890191,0.0007896038449729243,0.0015785878686263126
44,440.0,22690.0,37.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.273472240196432,3.276967952144871e-11,9.246058213588805e-11,9.851138747119558,128.51380295891585,8.5489592489073e-21,50.67361285089898,22.669655604944538,0.2946463462289957,0.0010212244696589073,0.002041460983008588,22690.0,56.0,20.207076179753837,1.8349774886947658e-05,-1.2000496963478755,5.703403882833399,1.2509020116524741e-11,1.8906920044304813e-11,3.1240186232233986,15.360510520518039,3.5747162556173516e-22,79.80207974506861,-27.407181092054316,0.5255959359124658,0.0007584942081170121,0.001516359918566911
