,impulse_factor_x_1_1,impulse_factor_x_1_2,impulse_factor_x_2_1,impulse_factor_x_2_2,impulse_factor_x_3_1,impulse_factor_x_3_2,impulse_factor_x_1_3,impulse_factor_x_1_4,impulse_factor_x_1_5,impulse_factor_x_1_6,impulse_factor_x_1_7,impulse_factor_x_2_3,impulse_factor_x_2_4,impulse_factor_x_2_5,impulse_factor_x_2_6,impulse_factor_x_2_7,impulse_factor_x_3_3
43,0.0043701095804682955,0.015960524832906317,0.010115254276716501,0.06290519496214686,0.02277497606701906,0.016958246991983367,0.07720727837847674,0.0028170504691935605,0.030740096405731943,0.003462849049323813,0.01223187815245319,0.009314641532260373,0.06455828168725375,0.023439045663629976,0.021782176815714815,0.35767644154511025,0.05190175708376346
44,0.004770042216689696,0.014607006219791913,0.006413377203455389,0.05916152821185161,0.023054882504721735,0.017560788170635555,0.07848163429904814,0.0028170504691935605,0.03094849784398357,0.003366709123538425,0.01348921020276761,0.00923092225366047,0.06427437873651565,0.02418739557441496,0.023847452544455083,0.3594613797608033,0.0520039987242851
45,0.005191864954984249,0.013282356449234325,0.008085310480400343,0.05548264844319417,0.022765880191944865,0.018102184397149,0.07953920956868643,0.0030376071892312395,0.031052181795156675,0.0033092384074953074,0.01348921020276761,0.00914557395446787,0.06433352960448063,0.024804459442955396,0.02769656761296868,0.35828388609623335,0.05369160864131284
46,0.0056370274707814305,0.012568686182257274,0.01438641328294235,0.053559517821125946,0.02228518204746824,0.0185244547090741,0.08037429766925708,0.003394603758613113,0.031052181795156786,0.0033092384074953074,0.01387374111415518,0.009119245545107998,0.06475205398530842,0.025303805541213475,0.032856386014569916,0.36486307755387304,0.05488377744041967
47,0.006109686089024846,0.013121550689694908,0.024338095019608014,0.0549083447977991,0.022076550652183252,0.01873566085363268,0.08097983630420164,0.0039017854973286137,0.032715768476525686,0.003345225962284981,0.014687832290767311,0.009120091585446757,0.06547539539650454,0.02567732942070161,0.03847036702012713,0.43240459668183256,0.05531403039786978
48,0.006613754125432303,0.01564933922225689,0.03682575713417535,0.06069418996944498,0.022530366833814597,0.01873566085363268,0.0813599442863629,0.004565863431257922,0.0355332517911513,0.00339757707950622,0.015809824306755038,0.009120091585446757,0.06641916255908853,0.025922432719174715,0.04347771439075626,0.37558912921360704,0.05779527412599389
49,0.0071539442787386665,0.020927458517602082,0.05069664904895485,0.07164366026286917,0.02381918264801622,0.018861114356170994,0.08154405638934814,0.005384907488946988,0.03913667871258497,0.00345023113140408,0.017140273266224026,0.010296786151446455,0.06748957364458796,0.026042609019626184,0.04689151687570248,0.36391262089409526,0.06597976283063817
50,0.007723378101483103,0.020927458517602082,0.05069664904895485,0.07164366026286917,0.02381918264801622,0.01908183285774301,0.08159160668472476,0.006347969107568074,0.042698296803273195,0.0034792307230541164,0.018647015021483027,0.010623781798844503,0.06748957364458796,0.02604241036180177,0.04689151687570248,0.36391262089409526,0.06597976283063822
51,0.008298914454807571,0.02148369521110216,0.05319004898003146,0.07472341632077828,0.026307935001818772,0.019310996116566975,0.08157379095392797,0.007435315771758599,0.045804927363336634,0.0034762891449380273,0.02031530279453475,0.010494035235688634,0.0685818521802064,0.025921946988815836,0.053067338072757764,0.33826225418343475,0.14348873682154473
52,0.008853253522710658,0.0228654008734632,0.055344492612240365,0.07872085733268497,0.028846285744139444,0.019505157233144554,0.08154731827880563,0.008618471805665884,0.048254621764712846,0.0034425552374914847,0.022116154484999373,0.009954239002651091,0.06959765998454265,0.025672058180164492,0.0502821495490256,0.3472308474226431,0.20205617552531668
53,0.009319905291479247,0.02510864347492181,0.057038982938576926,0.08332728054241173,0.03100501349404791,0.019673874976512934,0.08153468478098541,0.009860937028598526,0.05010109316305211,0.0033874489072476255,0.02400784007391754,0.009120544686046436,0.07049262998304195,0.025283310127908354,0.041396040490729646,0.3148337289522924,0.2139695422486928
54,0.00966151398330739,0.028211988058945175,0.05820753518129021,0.08816303903916972,0.03242378793188436,0.019838996678841148,0.08153468478098536,0.011119333165307,0.05142354715791175,0.0033205971075115914,0.025942965361404058,0.008107586618955845,0.07121373004840487,0.024775400173516704,0.03057707518051528,0.476635891830175,0.17782594935898305
55,0.009870042621548947,0.03213453654768522,0.05883950426294424,0.09282108565124281,0.03288967725190539,0.020013146443941587,0.08288270601394632,0.011119333165307,0.05228280143666619,0.00324987762293516,0.027891578599948508,0.007038086277011454,0.07169237400717632,0.024222247635910243,0.022493901855732135,0.34919795568032264,0.1213144948175941
56,0.009870042621548947,0.036794913054283895,0.0589732260478362,0.09690900417012016,0.03237348773751769,0.02020498791843786,0.08427006204563753,0.012257698695967989,0.052690852028027035,0.003180842657821148,0.02985903167540549,0.006158304453913674,0.07185386550026507,0.023737882658217357,0.02108146531163818,0.3579429629411607,0.0852733497748498
57,0.010084558944406519,0.042072949396726095,0.05868519778143941,0.10009434818367813,0.03100714581950148,0.020422444611566504,0.08504210342073393,0.01325389891365969,0.052651451904727864,0.0031182466829866584,0.031786129210986114,0.005720277601688681,0.07163363075254442,0.02341454519540337,0.028782690789426524,0.3212550771207793,0.09273886361434669
58,0.010437163728611643,0.047812428896978315,0.058074795771085735,0.10214793314974419,0.029076936336121073,0.020671545653792894,0.08530441756091844,0.014054962979870855,0.05217386087938758,0.003066484135180181,0.03337908148510427,0.005643389802388418,0.07101344200989262,0.02326647398815551,0.04638191621785698,0.34245749482650994,0.13401826595533506
59,0.010920587577007201,0.05382271744493086,0.057250562896580565,0.10296390662503113,0.026964584650241402,0.02096378334619664,0.08525521486785742,0.014612989830104561,0.05128376584291783,0.0030294801967046814,0.03420245853378279,0.0056558523473895644,0.07003731446755479,0.02323285679985404,0.07313276508740729,0.3731466801776082,0.18075470867746318
60,0.011497325725142227,0.05382271744493086,0.057250562896580565,0.10296390662503119,0.026964584650241402,0.021324390405953353,0.08497564307311584,0.014887526815446805,0.050012529653570836,0.003010760702310211,0.034202458533782676,0.0056558523473895644,0.07003731446755479,0.023232856799853985,0.07313276508740729,0.3731466801776082,0.18075470867746318
61,0.012099507539311272,0.05967593651396906,0.05499385865625009,0.10773045409424359,0.02584875630194805,0.021755275444334254,0.08450175765749246,0.014847686935264337,0.04838798234928088,0.003013974942845221,0.037598496116201585,0.0036284185312441125,0.06668483330425723,0.024228295963582003,0.07886086982281865,0.3724168355540656,0.18221321747797958
62,0.012698741502024546,0.06505846297221979,0.05302032116847985,0.10913403637529423,0.02587600669907686,0.022166578784843044,0.08387712330967234,0.014473868643267662,0.04640958746573032,0.00304487629005451,0.04350727424827272,0.0026847797375112864,0.06357236948140932,0.025258817076642626,0.08482708589093257,0.39824858891723397,0.18237885455725839
63,0.013270302604348083,0.06970618820056343,0.0515931481958061,0.10815298840347282,0.02731833075428583,0.02239810261763861,0.08314712194421031,0.013759387274693169,0.04407082899986814,0.003110024450356186,0.04940525764844195,0.0023981822221819937,0.06128881964071542,0.02584058418320362,0.090355278862286,0.37424833268279106,0.1907429297722124
64,0.013805648165895634,0.07337554935088648,0.050876196080360175,0.10591176092744797,0.03023949014880145,0.02239810261763861,0.08234389603092568,0.012710924680240376,0.041384186271099854,0.0032144842022540088,0.0538288284391788,0.002816438816604025,0.060190967624644875,0.02604400390948658,0.09493782770038767,0.3795668146999851,0.20193229166820703
65,0.0143078420270914,0.07586224844007132,0.050927097563223694,0.10357487467879045,0.034468292423061125,0.022714764626322298,0.08149339122550991,0.011349015350147929,0.03852577221632558,0.003350571066228325,0.05669984394277472,0.0038856647498251157,0.0604083373578036,0.02600903955614442,0.0982987561828006,0.3890310377344926,0.20397231616805972
66,0.014779022867448477,0.07701817821337974,0.051714269900508786,0.10220910073750716,0.03960427636233996,0.02332548595787204,0.08064097210133858,0.011349015350147929,0.03579071448566318,0.003499230768395034,0.05829504971694843,0.005609232452720783,0.06180207506705837,0.025793632661919474,0.10041827212104681,0.3825194398596577,0.19234300857047687
67,0.015221520082066564,0.07676746995829363,0.05313480317523364,0.10265454253811629,0.0450749741617886,0.0240637323613134,0.07986802651418562,0.011588685883339889,0.03372669213751023,0.0036205070513590787,0.058682951867854216,0.008042447072473716,0.06404325299945085,0.02542621606715051,0.10144679229895903,0.3724304248677355,0.17612130948546795
68,0.015634888101495437,0.07511292305250446,0.05502709390973545,0.10542936040573403,0.05028347776271894,0.024823600182365485,0.07927218704892908,0.011048819092398354,0.03254152995088144,0.0036943166991711407,0.05786568128339453,0.010594781365616548,0.06675712440540649,0.02494423550198549,0.10168737104057546,0.37230396593833964,0.17209131494943514
69,0.01601660065971905,0.072136735789273,0.05719112722810335,0.11069207084106553,0.05467793857793227,0.025593116299957086,0.07891107036924111,0.010017813334785797,0.03254152995088144,0.0036943166991711407,0.05591287368815301,0.01211803881910399,0.06963796689185953,0.024392939898443156,0.10155268954503383,0.4017630950414288,0.19091781854750156
70,0.016364132386255892,0.072136735789273,0.05719112722810335,0.11069207084106553,0.05467793857793227,0.02638470891699457,0.07875952887470117,0.008810234146102713,0.030614848264800765,0.0035170251158477273,0.05284668107867463,0.012453346152694375,0.06963796689185953,0.02381856011572403,0.10155268954503383,0.4017630950414288,0.19091781854750156
71,0.016675182760989837,0.07275793010746855,0.058804169404874124,0.11012358510455761,0.06613304759629043,0.027195116026337757,0.07873015687398921,0.007749265349763557,0.027271017303818423,0.003212998242727916,0.04851890720571217,0.01241956239702914,0.07287506838207941,0.02327272924534457,0.10189380174757268,0.3984682129338149,0.24005773285319704
72,0.016948046157779895,0.07175120044344578,0.06009658809899429,0.11063875035593063,0.07375398115379037,0.028013852503413983,0.07873015687398921,0.0071540468927047685,0.022856932865682578,0.0028172641592839054,0.043079276719008575,0.01241956239702914,0.0757044968961243,0.022820747702152255,0.10283100424178698,0.40595545018440643,0.27569701694997656
73,0.017181406806634048,0.06962035041153795,0.060945976130534235,0.11161668230484006,0.07776319389606168,0.028830691055725166,0.0795524584252289,0.00732471302188481,0.0182666322938978,0.0024137942185629147,0.03781395894596706,0.012827492135002325,0.07783880614020844,0.0225341052444763,0.10432922643214326,0.41003333588656865,0.2837504864253415
74,0.017373359349935502,0.06704266372743635,0.061295264218813456,0.112537903084995,0.07862465916752132,0.029635055850002118,0.08055976481550181,0.008531756866056395,0.013971945489916204,0.002044238114848995,0.03484235294281457,0.013166232245531692,0.07897208465282324,0.022457467238911066,0.1061598278930837,0.41770019984282997,0.2617103770533056
75,0.017521039681870465,0.06486738639054093,0.0611532031173245,0.11302944251711361,0.07690123635912216,0.03042485236144632,0.0814098706387672,0.011005708097838796,0.010244526329731274,0.0017295088080237497,0.03484235294281457,0.013476262375303097,0.07886800228760515,0.02257000800512593,0.1080358744735277,0.4024671690919318,0.22160433391082374
76,0.017621441267631266,0.06410887392685836,0.06058647881970683,0.1128913683238949,0.07322984427367521,0.03121602935646281,0.08208464425127326,0.014923258017908336,0.007088695543101875,0.0014649511741086085,0.0338868407228714,0.013742154020814287,0.07746132030147823,0.022779105354204632,0.10965247088173263,0.4093082556718146,0.18822469910792022
77,0.01767147873925451,0.0659355069197279,0.05970646120785536,0.11208312130266868,0.06839480345483162,0.03199772214522531,0.0826003998886215,0.014923258017908336,0.0044827252544910046,0.001244292273614167,0.03208848935407782,0.01395747751142802,0.07505285836709297,0.022972190476837018,0.11073606134483216,0.40976574501389007,0.18578680414865978
78,0.01767211726195167,0.07167365371099986,0.05866190362314902,0.11070177763137984,0.06347831265065923,0.03265351249563278,0.08293239664971869,0.014476897136317834,0.0024210552647569994,0.0010641375245727946,0.03003724473014102,0.014118252823129021,0.07234497503920073,0.023081819048025032,0.11102599742864216,0.40479341157180004,0.22357041586951992
79,0.01763055830044097,0.08285750606535879,0.05761861697246887,0.10894041696466972,0.05970817043592078,0.03299664019922097,0.08304619526823087,0.014346608103738612,0.000950224547645595,0.0009273943927570749,0.028167775434129516,0.014221947104535268,0.07041391737753422,0.023114617484449262,0.11034446728923436,0.3993089888644741,0.29000483642148545
80,0.017557598403758923,0.08285750606535879,0.05761861697246887,0.10894041696466972,0.05970817043592078,0.03299664019922097,0.08291482600609723,0.014508859034406796,0.00012658739356119497,0.0008390974783273331,0.02663197374820403,0.014271595266326306,0.07041391737753422,0.023114617484449262,0.1103444672892343,0.3993089888644741,0.29000483642148545
81,0.017477136502729362,0.08244852413528754,0.05599463572629679,0.10816062221721512,0.05827097917819532,0.03327532746078232,0.08250304184642093,0.014929164428025443,0.0,0.0008047386604029816,0.02548904888847614,0.014284137915270154,0.07050823117705773,0.02036535347031393,0.1204513190460596,0.5061921252369581,0.29341336689056946
82,0.01740744111366821,0.08304477791954314,0.054798385062223925,0.10768454718938159,0.058312056251550226,0.03377994831645381,0.08174749938634607,0.015563901418709836,0.0005949942419571919,0.0008283101829642536,0.02482721598846982,0.014283539828244776,0.0715603725605774,0.017223033522126452,0.12666662738169132,0.4716147679504423,0.2867302897514105
83,0.017359151781007387,0.08451526626112581,0.054088397181421305,0.10756325781689013,0.05990915868066493,0.034328257314257205,0.0805862900999591,0.016361987151312374,0.0019286430818449274,0.000914133523035543,0.024730882245196484,0.014282805122971129,0.0736167286961309,0.014905029095829636,0.1290194232818615,0.45224248909324627,0.27435464223586803
84,0.01735915178100733,0.08669391503358666,0.05386888782309798,0.10772591000320564,0.06289835766326898,0.03481597586073981,0.07905431686571956,0.017267458552214954,0.0040335356496379315,0.0010693464793597451,0.02524891521747874,0.014282805122971129,0.0765363758837801,0.013340546540881237,0.12782250631667763,0.47896348477121287,0.26484067741077266
85,0.017636684331060082,0.08939275473082665,0.05409364481200726,0.10801793140277888,0.06690289892636667,0.03524334186849126,0.07736573229406152,0.018222268456942747,0.007026758234136454,0.0013113970278878506,0.026464630405271805,0.014330370208036666,0.08001499735333223,0.012303205571307041,0.12391280445830455,0.48944927456992404,0.2658870758047851
