,ImpulseFactor_1_1,ImpulseFactor_1_2,ImpulseFactor_2_1,ImpulseFactor_2_2,ImpulseFactor_3_1,ImpulseFactor_3_2,ImpulseFactor_1_3,ImpulseFactor_1_4,ImpulseFactor_1_5,ImpulseFactor_1_6,ImpulseFactor_1_7,ImpulseFactor_2_3,ImpulseFactor_2_4,ImpulseFactor_2_5,ImpulseFactor_2_6,ImpulseFactor_2_7,ImpulseFactor_3_3
54,0.06433790055657616,0.10579180972388248,0.0649309516623433,0.11481152441707586,0.07086240507452174,0.09745574254863444,0.11490322751209095,0.04292854673648213,0.09222224454305429,0.027530846148453685,0.06636343708984506,0.09167769788864806,0.04187860327487181,0.1112193897286719,0.09203275074844372,0.38901561116181965,0.1610350144217591
55,0.06441962159152692,0.10636198243343153,0.06512269568657504,0.11519953084614791,0.07121782015985471,0.09758789120478742,0.11513945689415417,0.04304257942949677,0.09237372408987554,0.027583205200377107,0.06655749872372134,0.09205495080565484,0.04236146785856184,0.11149376584585959,0.09268646553515185,0.38965005466781527,0.16325250025925797
56,0.06450143889087807,0.10693488596990589,0.06531500593922607,0.1155886484619546,0.07157501784957017,0.09772021905241864,0.11537610820916841,0.043156915031578834,0.09252542945304618,0.027635662592419355,0.06675209151035133,0.09243360064252773,0.04284963540324592,0.11176872916939311,0.09334446338099905,0.3902737315583668,0.16549362721338975
57,0.06458335254887249,0.10751052971991973,0.06550788409239183,0.11597887909383921,0.07193400708438547,0.0978527263345079,0.11561318194861425,0.043271554347355246,0.09267736089362115,0.027688218504568464,0.06694721669084795,0.09281365129103326,0.043343158020968844,0.1120442805133487,0.09400676721817017,0.39088678778347546,0.16775845762512415
58,0.06466536265979637,0.1080889230619981,0.06570133182310503,0.11637022456476828,0.07229479684985994,0.09798541329436501,0.1158506786034458,0.0433864981835903,0.09282951867270639,0.027740873117123848,0.06714287550797404,0.09319510664312002,0.04384208819380381,0.11232042069070393,0.09467340002820843,0.39148936868581685,0.17004704847603402
59,0.06474746931797916,0.1086700753660424,0.06589535081335118,0.1167626866912546,0.07265739617662043,0.09811828017562922,0.11608859866408505,0.04350174734919128,0.0929819030514582,0.027793626610696953,0.06733906920613691,0.09357797059081394,0.04434647877303861,0.11259715051332372,0.09534438484095879,0.39208161894531346,0.17235945124898502
60,0.06482967261779334,0.10925399599279015,0.06608994275008244,0.11715626728328017,0.07302181414058638,0.09825132722227028,0.11632694262041639,0.04361730265521424,0.09313451429108197,0.02784647916621164,0.06753579903138233,0.09396224702611271,0.044856382978257,0.1128744707919469,0.09601974473349086,0.39266368252629424,0.17469571178923096
61,0.06491197265365437,0.10984069429327036,0.0662851093252325,0.11755096814421882,0.07338805986319753,0.09838455467858875,0.11656571096178062,0.043733164914869616,0.0932873526528315,0.02789943096490458,0.06773306623138901,0.09434793984087929,0.04537185439631207,0.11315238233617222,0.09669950282900075,0.3932357026271841,0.17705587016606517
62,0.06499436952002054,0.1104301796082528,0.06648085223573184,0.11794679107075845,0.07375614251164252,0.09851796278921648,0.11680490417696962,0.04384933494352802,0.09344041839800782,0.027952482188325904,0.06793087205546229,0.09473505292673448,0.04589294698018951,0.11343088595444473,0.09738368229569243,0.3937978216326671,0.17943996053518124
63,0.06507686331139297,0.11102246126769307,0.06667717318352151,0.11834373785282308,0.07412607129908756,0.09865155179911703,0.11704452275422045,0.04396581355872595,0.09359371178795844,0.028005633018339544,0.06812921775452861,0.09512359017494884,0.04641971504775773,0.11370998245404175,0.09807230634563774,0.39435018106826586,0.18184801100190104
64,0.06515945412231529,0.1116175485901714,0.0668740738755689,0.11874181027349458,0.0744978554849075,0.0987853219535861,0.11728456718120973,0.04408260158017153,0.09374723308407623,0.0280588836371237,0.06832810458112913,0.09551355547633338,0.04695221328040249,0.11398967264105922,0.09876539823361498,0.3948929215572778,0.18428004348543137
65,0.06524214204737364,0.1122154508823273,0.06707155602388186,0.11914101010893421,0.07487150437491791,0.09891927349825202,0.11752503794504794,0.04419969982975032,0.09390098254779838,0.0281122342271714,0.068527533789414,0.09590495272112964,0.047490496721543256,0.11426995732039741,0.0994629812559263,0.3954261827800116,0.1867360735843152
66,0.06532492718119656,0.11281617743828813,0.06726962134552376,0.11954133912830371,0.07524702732160714,0.0990534066790762,0.11776593553227357,0.04431710913153106,0.09405496044060575,0.028165684971290943,0.06872750663513584,0.09629778579889887,0.04803462077502845,0.11455083729574721,0.10016507874919332,0.39595010343526366,0.1892161104432467
67,0.06540780961845483,0.11341973753909287,0.06746827156262893,0.11994279909368624,0.075624433724371,0.09918772174235355,0.11800726042884739,0.044434830311771464,0.0942091670240215,0.028219236052606265,0.06892802437564384,0.09669205859841,0.04858464120340692,0.11483231336957583,0.10087171408913093,0.3964648212039761,0.19172015662142242
68,0.06549078945386134,0.11402614045211083,0.0676675084024167,0.12034539176000701,0.07600373302974821,0.09932221893471291,0.11824901312014684,0.0445528641989241,0.09436360255961045,0.02827288765455759,0.06912908826987726,0.09708777500752722,0.04914061412607285,0.115114386343113,0.10158291068929905,0.3969704727150176,0.19424820796260478
69,0.06557386678217103,0.11463539543045456,0.06786733359720747,0.12074911887495367,0.0763849347316562,0.09945689850311763,0.11849119409096003,0.044671211623642126,0.09451826730897779,0.028326639960901814,0.06933069957835936,0.09748493891309619,0.04970259601728137,0.11539705701633653,0.10229869199983226,0.39746719351302945,0.19680025346707744
70,0.0656570416981807,0.11524751171238819,0.06806774888443684,0.12115398217889632,0.076768048371629,0.09959176069486587,0.11873380382548,0.04478987341878522,0.0946731615337684,0.028380493155712897,0.06953285956319061,0.09788355420082961,0.05027064370403177,0.1156803261879584,0.10301908150614714,0.397955118028275,0.1993762751656742
71,0.06574031429672887,0.11586249852072984,0.06826875600667112,0.12155998340480743,0.07715308353905657,0.09972680575759114,0.11897684280729896,0.04490885041942539,0.09482828549566553,0.02843444742338255,0.06973556948804263,0.09828362475519195,0.05084481436381566,0.1159641946554102,0.10374410272762691,0.3984343795484385,0.201976247996066
72,0.06582368467269582,0.11648036506224961,0.06847035671162283,0.12196712427818134,0.07754004987142396,0.09986203393926255,0.11922031151940245,0.04502814346285287,0.0949836394563902,0.028488502948620462,0.06993883061815136,0.09868515445928294,0.0514251655222272,0.11624866321482913,0.10447377921628355,0.3989051101923118,0.20460013968149432
73,0.06590715292100326,0.1171011205270614,0.06867255275216508,0.12237540651695342,0.07792895705455292,0.09999744548818597,0.1194642104441633,0.04514775338858206,0.09513922367769975,0.028542659916454993,0.07014264422031062,0.09908814719472057,0.05201175505043229,0.11653373266104353,0.10520813455539693,0.39936744088531345,0.20724791061213918
74,0.06599071913661428,0.11772477408801038,0.06887534588634775,0.12278483183141937,0.07831981482284475,0.10013304065300345,0.11970854006333602,0.0452676810383572,0.0952950384213873,0.028596918512233536,0.07034701156286534,0.09949260684152299,0.05260464116249381,0.11681940378755852,0.10594719235813096,0.39982150133678246,0.20991951372931436
75,0.0660743834145333,0.11835133490005449,0.06907873787741192,0.12319540192415365,0.07871263295952316,0.10026881968269437,0.11995330085805068,0.04538792725615866,0.09545108394928029,0.028651278921622964,0.07055193391570497,0.0998985372779893,0.05320388241255007,0.11710567738654155,0.10669097626612656,0.4002674200189907,0.21261489441268197
76,0.06615814584980585,0.1189808120996413,0.06928273049380558,0.12360711848992825,0.07910742129687946,0.10040478282657572,0.1201984933088072,0.04550849288820864,0.09560736052323991,0.028705741330610223,0.07075741255025648,0.10030594238057983,0.053809537691843275,0.11739255424880798,0.1074395099480712,0.4007053241478175,0.215333990370682
77,0.06624200653751848,0.11961321480407892,0.06948732550919941,0.12401998321563072,0.07950418971651917,0.10054093033430253,0.12044411789546931,0.04562937878297717,0.09576386840515977,0.02876030592550274,0.07096344873947776,0.10071482602379533,0.054421666225595126,0.1176800351638065,0.10819281709824491,0.40113533966503195,0.21807673153437146
78,0.06632596557279864,0.12024855211090262,0.06969252470250123,0.12443399778018228,0.07990294814960847,0.10067726245586839,0.12069017509725857,0.04575058579118811,0.09592060785696495,0.028814972892928843,0.07117004375785033,0.10112519208005505,0.055040327569726266,0.11796812091960461,0.10895092143504273,0.4015575912221286,0.2208430399548701
79,0.06641002305081456,0.12088683309723523,0.0698983298578726,0.12484916385445546,0.08030370657712328,0.10081377944160584,0.12093666539274854,0.045872114765825096,0.09607757914061117,0.028869742419838383,0.07137719888137276,0.10153704441957422,0.05566558160741681,0.11825681230287391,0.10971384669947305,0.40197220216566204,0.22363282970460924
80,0.06649417906677509,0.12152806681914308,0.07010474276474338,0.12526548310119165,0.08070647503009891,0.1009504815421869,0.12118358925985867,0.04599396656213758,0.09623478251808347,0.02892461469350313,0.07158491538755321,0.1019503869102405,0.05629748854550468,0.11854611009887563,0.1104816166536322,0.4023792945240293,0.22644600678258106
81,0.06657843371592956,0.12217226231098613,0.07031176521782764,0.12568295717491823,0.08111126358988152,0.10108736900862349,0.12143094717584857,0.04611614203764681,0.09639221825139548,0.028979589901517167,0.07179319455540263,0.1023652234174894,0.056936108910718396,0.11883601509144566,0.11125425507915465,0.4027789889956462,0.2292824690237845
82,0.06666278709356781,0.12281942858476329,0.07051939901713969,0.1261015877218656,0.0815180823883798,0.10122444209226783,0.12167873961731158,0.046238642052151925,0.09654988660258809,0.029034668231797584,0.07200203766542726,0.10278155780417889,0.05758150354574176,0.11912652806297998,0.11203178577563914,0.40317140493846837,0.2321421060130639
83,0.06674723929501981,0.12346957462945249,0.07072764596800886,0.12652137637988395,0.08192694160831886,0.10136170104481304,0.1219269670601692,0.04636146746773593,0.09670778783372873,0.029089849872584717,0.07221144599962165,0.10319939393046312,0.0582337336051066,0.11941764979441982,0.11281423255905,0.4035566603608059,0.23502479900353593
84,0.06683179041565573,0.12412270941034506,0.07093650788109615,0.12694232477835962,0.08233785148349552,0.10149914611829351,0.1221756299796647,0.04648461914877182,0.09686592220691007,0.02914513501244284,0.07242142084146098,0.10361873565366522,0.05889286055091108,0.11970938106523676,0.1136016192600942,0.40393487191338256,0.2379304208397975
85,0.0669164405508857,0.12477884186837572,0.07114598657240914,0.12736443453813148,0.08275082229903366,0.10163677756508539,0.12242472885035723,0.04660809796192865,0.09702428998424914,0.02920052384026054,0.07263196347589403,0.10403958682814897,0.05955894614835963,0.12000172265341791,0.11439396972257335,0.4043061548825922,0.24085883588610732
86,0.06700118979615975,0.12543798091944644,0.07135608386331814,0.12778770727140673,0.08316586439164202,0.10177459563790685,0.1226742641461158,0.0467319047761776,0.0971828914278862,0.029256016545251128,0.07284307518933535,0.10446195130518977,0.06023205246112193,0.12029467533545084,0.11519130780171095,0.40467062318490393,0.24380989995972982
