,ImpulseFactor_1_1,ImpulseFactor_1_2,ImpulseFactor_2_1,ImpulseFactor_2_2,ImpulseFactor_3_1,ImpulseFactor_3_2,ImpulseFactor_1_3,ImpulseFactor_1_4,ImpulseFactor_1_5,ImpulseFactor_1_6,ImpulseFactor_1_7,ImpulseFactor_2_3,ImpulseFactor_2_4,ImpulseFactor_2_5,ImpulseFactor_2_6,ImpulseFactor_2_7,ImpulseFactor_3_3
39,1.0525829821374226e-97,6.539013750160864e-13,1.3133476896626355e-11,0.13766519328806445,0.06573983304426242,2.0829569280772443e-11,5.956820749255765e-96,1.7433479832575653e-11,1.8966506351656156e-11,0.04481893510589977,7.65521387499479e-13,3.3912035398865515e-60,3.090255020963464e-59,0.23911547971012054,0.14399070564695657,0.3778657458733745,0.23912901449506085
40,4.699267641098052e-100,3.749521278326828e-13,8.222381975248696e-12,0.13796394201118828,0.06606955330239062,1.3049323969437405e-11,2.6715979828428034e-98,1.0927929647592312e-11,1.1894231404535697e-11,0.04488335830848049,4.389756664197774e-13,1.3851201952499374e-61,1.295929669025992e-60,0.23930671987509097,0.14456133810989363,0.37823278125060955,0.24029368989102112
41,2.0979929124284606e-102,2.150004626657917e-13,5.1477278925477084e-12,0.1382633390521435,0.06640092728313393,8.175150132198e-12,1.1981954942695352e-100,6.850017754893822e-12,7.459082768413478e-12,0.04494787411364136,2.5172338598942e-13,5.657454448615632e-63,5.434612016383643e-62,0.2394981129904298,0.1451342319785672,0.37860017314327266,0.2414640378264715
42,9.366511117829602e-105,1.2328293538083889e-13,3.2228011950165056e-12,0.13856338581785158,0.06673396328079162,5.1215741015017584e-12,5.373834131137276e-103,4.293836504767304e-12,4.677722658466704e-12,0.045012482654490295,1.443466412860003e-13,2.3107590913715144e-64,2.2790594639924057e-63,0.23968965917846383,0.1457093962148858,0.3789679218976609,0.242640085929457
43,4.18168860346017e-107,7.069139278896225e-14,2.0176761008747497e-12,0.1388640837182873,0.06706866963126326,3.2085675312388564e-12,2.410132019949041e-105,2.6915305316545237e-12,2.9334825673461245e-12,0.04507718406432654,8.277321063615831e-14,9.438180416393275e-66,9.557466153526214e-65,0.23988135856161782,0.14628683981627372,0.37933602786040743,0.24382186196258476
44,1.8669192142442705e-109,4.053499374431688e-14,1.2631920499273208e-12,0.1391654341664851,0.06740505471225738,2.0101057601610246e-12,1.0809295954868197e-107,1.6871477511510538e-12,1.839638773228236e-12,0.04514197847664095,4.746493813765205e-14,3.8549777821934456e-67,4.008020006453896e-66,0.24007321126241443,0.146866571815812,0.3797044913784826,0.2450093938236794
45,8.334880195599537e-112,2.3243080282163654e-14,7.908376147726595e-13,0.139467438578546,0.06774312694350121,1.2592925433838264e-12,4.847903686305271e-110,1.057564646113935e-12,1.1536699940325148e-12,0.045206866025116234,2.721798919114262e-14,1.5745464745930836e-68,1.6808036893971392e-67,0.24026521740347428,0.1474486012823795,0.3800733127991934,0.24620270954644158
46,3.72111590822739e-114,1.3327762782221919e-14,4.951140509278031e-13,0.139770098373644,0.06808289478695136,7.889225240044411e-13,2.1742554047756333e-112,6.629194034411231e-13,7.234868467114314e-13,0.04527184684362729,1.560770886208096e-14,6.431156651810506e-70,7.048620111032004e-69,0.24045737710751605,0.14803293732079495,0.3804424924701842,0.2474018373011098
47,1.661296056753573e-116,7.64224270719784e-15,3.099725137588551e-13,0.1400734149740329,0.06842436674700568,4.94244766358339e-13,9.751403639784494e-115,4.1554162865935216e-13,4.5371139066801267e-13,0.045336921066241424,8.949984299455669e-15,2.6267739026766603e-71,2.9559100674907633e-70,0.2406496904973566,0.14861958907195924,0.38081203073943715,0.24860680539512553
48,7.41687347626796e-119,4.3821213319931305e-15,1.9406227536045896e-13,0.14037738980505296,0.06876755137071609,3.096348267922375e-13,4.3734453982332134e-117,2.6047637805219624e-13,2.8453043335563035e-13,0.045402088827218676,5.132221498256666e-15,1.0728927173373539e-72,1.239590755276743e-71,0.24084215769591102,0.14920856571299854,0.38118192795527245,0.24981764227380118
49,3.311270856229084e-121,2.512742411363477e-15,1.214951811739562e-13,0.14068202429513763,0.06911245724800254,1.9398025530764632e-13,1.9614637397731192e-119,1.632759243450202e-13,1.7843406440897657e-13,0.045467350261012056,2.9429881244339e-15,4.382176866241024e-74,5.1983490887190577e-73,0.2410347788261927,0.14979987645740778,0.3815521844663486,0.25103437652099186
50,1.4783203081994417e-123,1.440826017246073e-15,7.606361937720545e-14,0.1409873198758201,0.06945909301186798,1.215248938210299e-13,8.797045926305111e-122,1.0234719812242871e-13,1.1189915597433535e-13,0.04553270550226784,1.6876082030950983e-15,1.7898783146441826e-75,2.179980217918981e-74,0.24122755401131338,0.15039353055519475,0.3819228006216626,0.25225703685977
51,6.599976349031028e-126,8.261808303887027e-16,4.762060632245575e-14,0.1412932779817403,0.0698074673386145,7.613300536588401e-14,3.945421751129223e-124,6.415488998474083e-14,7.01739387557139e-14,0.04559815468582585,9.677312060855494e-16,7.310668827434987e-77,9.141967323493578e-76,0.2414204833744833,0.15098953729302492,0.38229377677055076,0.2534856521531036
52,2.9465662864921384e-128,4.737385057818484e-16,2.9813492509112574e-14,0.14159990005065134,0.07015758894806041,4.769586151276855e-14,1.76949772965681e-126,4.0214583148927966e-14,4.400731746019709e-14,0.04566369794671972,5.5492956570976025e-16,2.9860062702114125e-78,3.83377637360414e-77,0.2416135670390112,0.1515879059943666,0.38266511326268837,0.25472025140453725
53,1.3154975747703626e-130,2.716453391381985e-16,1.8665120086297012e-14,0.1419071875234265,0.07050946660375862,2.988053859836975e-14,7.936090012087102e-129,2.5207941253218383e-14,2.7597766697752543e-14,0.0457293354201772,3.1821524506217194e-16,1.2196193886230184e-79,1.6077328612884377e-78,0.24180680512830455,0.15218864601963686,0.3830368104480906,0.25596086375887706
54,5.873052566846521e-133,1.557635475582118e-16,1.1685538275309549e-14,0.1422151418440659,0.07086310911321585,1.871958192200056e-14,3.559288244589057e-131,1.5801240556751884e-14,1.730704734258002e-14,0.0457950672416204,1.8247530578130945e-16,4.981474647070694e-81,6.742190209797571e-80,0.24200019776586937,0.15279176676634787,0.3834088686771126,0.2572075185028787
55,2.6220304099736276e-135,8.931602811552739e-17,7.315881395479122e-15,0.14252376445970324,0.0712185253281132,1.1727457528279254e-14,1.5963191935543797e-133,9.904783600702149e-15,1.085355532564521e-14,0.0458608935466661,1.0463746704994249e-16,2.0346585082929e-82,2.8274055920371973e-81,0.24219374507531052,0.15339727766925404,0.3837812883004498,0.25846024506593857
56,1.170608196091384e-137,5.121450431367686e-17,4.580201556123845e-15,0.14283305682061284,0.07157572414452765,7.34702626643363e-15,7.159394779515293e-136,6.208673162362408e-15,6.806456403283905e-15,0.045926814471126,6.000263687049145e-17,8.310461336590516e-84,1.1857011050009312e-82,0.2423874471803318,0.15400518820049947,0.38415406966913807,0.2597190730207888
57,5.226192432948117e-140,2.936679459931835e-17,2.8674940394308404e-15,0.143143020380216,0.07193471450315476,4.60277044956271e-15,3.2109451427957624e-138,3.891818740422227e-15,4.2684491284011986e-15,0.04599283015100704,3.4407526605108494e-17,3.394366540894917e-85,4.9723573949198505e-84,0.24258130420473578,0.1546155078697662,0.3845272131345546,0.26098403208419496
58,2.3332390322741215e-142,1.683914813968524e-17,1.795231490452129e-15,0.14345365659508838,0.0722955053895324,2.8835470356432398e-15,1.4400894248134068e-140,2.4395313961958384e-15,2.6768199019035115e-15,0.04605894072251164,1.9730431008165736e-17,1.3864121072577995e-86,2.0852083175544823e-85,0.24277531627242419,0.15522824622442297,0.38490071904841766,0.2622551521176581
59,1.0416769859842655e-144,9.655698347031911e-18,1.1239277431769891e-15,0.14376496692496638,0.07265810583426573,1.8064866796815606e-15,6.458713740757302e-143,1.5291856661288324e-15,1.6786810786967437e-15,0.046125146322038006,1.1314091600823966e-17,5.662731198865295e-88,8.744531782933833e-87,0.24296948350739775,0.1558434128496746,0.3852745877627872,0.2635324631281192
60,4.6505777081558907e-147,5.5366524360666486e-18,7.036494059965403e-16,0.1440769528327543,0.07302252491325319,1.1317291112398743e-15,2.8966939459646553e-145,9.585483528272495e-16,1.0527305785385817e-15,0.04619144708618041,6.487880001144325e-18,2.312914353728937e-89,3.6671077637183947e-88,0.24316380603375645,0.15646101736871187,0.38564881963006525,0.26481599526866784
61,2.076255241365384e-149,3.174759514647172e-18,4.4052875246208203e-16,0.144389615784531,0.07338877174791368,7.090064906836576e-16,1.2991496687085619e-147,6.008524439245043e-16,6.601859549465873e-16,0.04625784315172944,3.72036822701548e-18,9.446983478144703e-91,1.5378386956027027e-89,0.24335828397569942,0.15708106944286207,0.386023415002996,0.2661057788392538
62,9.269463059906301e-152,1.8204317667090453e-18,2.757986862377206e-16,0.14470295724955698,0.07375685550541487,4.441789106942998e-16,5.82660748145968e-150,3.7663583512006187e-16,4.1401428247081546e-16,0.046324334655672345,2.1333840549062434e-18,3.8585733489203877e-92,6.449081963424675e-91,0.24355291745752528,0.15770357877174013,0.3863983742346662,0.2674018442874026
63,4.138361397342365e-154,1.0438497158458753e-18,1.7266731150993403e-16,0.14501697870028116,0.07412678539890266,2.78269532505033e-16,2.6131981218721177e-152,2.3608883300874056e-16,2.5963567507838305e-16,0.046390921735193255,1.2233540466985702e-18,1.576015065914212e-93,2.704487687160731e-92,0.24374770660363193,0.15832855509340038,0.38677369767850583,0.26870422220893403
64,1.8475757381342373e-156,5.985515355191327e-19,1.081005891317798e-16,0.1453316816123479,0.07449857068773177,1.7433050254351724e-16,1.1720035107711108e-154,1.4798893752014155e-16,1.628221214280442e-16,0.0464576045276735,7.015122852034017e-19,6.437155039915313e-95,1.1341542395470031e-93,0.2439426515385168,0.158956008184489,0.38714938568828805,0.27001294334868453
65,8.248521045876821e-159,3.432140999166679e-19,6.767776290977669e-17,0.1456470674646038,0.07487222067769755,1.0921470217558078e-16,5.256364673474339e-157,9.276476718206128e-17,1.0210863055828202e-16,0.04652438317069189,4.0227069802022345e-19,2.6292239144218097e-96,4.756190406002001e-95,0.24413775238677687,0.15958594786039662,0.3875254386181295,0.2713280386012329
66,3.682560776262241e-161,1.9680163092296334e-19,4.2370533123444694e-17,0.14596313773910471,0.07524774472126881,6.84209073987116e-17,2.3574476805423954e-159,5.814827901694211e-17,6.403412719994165e-17,0.04659125780202496,2.3067552471836874e-19,1.0738934124318513e-97,1.994556506457192e-96,0.24433300927310878,0.16021838397541227,0.38790185682249106,0.27264953901162975
67,1.6440830780985613e-163,1.128475838939654e-19,2.6526616719855775e-17,0.14627989392112276,0.07562515221782203,4.2864380674104565e-17,1.0573009887500088e-161,3.644942423017278e-17,4.0156933099968266e-17,0.04665822855964733,1.3227709093894787e-19,4.3862641555127324e-99,8.364374253037753e-98,0.24452842232230898,0.1608533264228772,0.3882786406561777,0.2739774757761302
68,7.340025954529965e-166,6.470768118629272e-20,1.6607329262344787e-17,0.14659733749915327,0.07600445261387649,2.6853708908998594e-17,4.741930817970402e-164,2.284780477035291e-17,2.51831226021114e-17,0.04672529558173193,7.585212522495781e-20,1.7915477475895908e-100,3.5076848621927193e-99,0.24472399165927358,0.16149078513533988,0.388655790474339,0.27531188024293046
69,3.276962200443423e-168,3.710388703085771e-20,1.0397231887528622e-17,0.14691546996492172,0.0763856554033309,1.6823331419433705e-17,2.126727215965375e-166,1.4321822466321213e-17,1.5792781346478753e-17,0.04679245900665027,4.349615538338574e-20,7.317487543150608e-102,1.4709830909332906e-100,0.2449197174089987,0.16213077008471125,0.38903330663246977,0.2766527839129079
70,1.463003173239059e-170,2.1275657040392803e-20,6.509320626776002e-18,0.14723429281339087,0.07676877012770081,1.0539493110885169e-17,9.538242595162353e-169,8.977431347057864e-18,9.903932351771822e-18,0.04685971897297282,2.494215590564787e-20,2.9887913406833824e-103,6.1687162297099e-102,0.24511559969658042,0.16277329128242074,0.3894111894864099,0.27800021844036427
71,6.531592841132108e-173,1.2199627012769933e-20,4.075243822636623e-18,0.14755380754276767,0.07715380637635764,6.6027894395564526e-18,4.27784396236625e-171,5.627375550888151e-18,6.2109310498585954e-18,0.04692707561946917,1.4302669643746894e-20,1.2207569367856881e-104,2.586913483726314e-103,0.24531163864721478,0.1634183587795729,0.389789439392345,0.2793542156337737
72,2.916036398463583e-175,6.995360893820796e-21,2.5513587617151267e-18,0.1478740156545103,0.07754077378676856,4.136520411792081e-18,1.918587075530432e-173,3.527440574759942e-18,3.8949846521514634e-18,0.04699452908510842,8.201630994209113e-21,4.986120905883092e-106,1.0848483092890686e-104,0.24550783438619805,0.16406598266710462,0.3901680567068066,0.2807148074565328
73,1.3018674745944708e-177,4.0111942753310616e-21,1.5973109375254715e-18,0.14819491865333542,0.07792968204473781,2.5914503671227114e-18,8.604746687292253e-176,2.2111261094879346e-18,2.4426137271063173e-18,0.0470620795090594,4.703090586629116e-21,2.036556249563135e-107,4.549421005267355e-106,0.24570418703892669,0.16471617307594294,0.3905470417866726,0.28208202602771587
74,5.8122008432407695e-180,2.300049955772998e-21,1.00001703775416e-18,0.14851651804722493,0.07832054088464906,1.6234937427399165e-18,3.8591767085680337e-178,1.3860130506640607e-18,1.5318062464129582e-18,0.04712972703069101,2.6969100513857436e-21,8.318212566287718e-109,1.907845668924047e-107,0.24590069673089734,0.16536894017716366,0.39092639498916754,0.2834559036228326
