,0
161,0.07583673088247153
162,0.0759276543446174
163,0.07601868021479088
164,0.0761098085924942
165,0.07620103957728824
166,0.07629237326879229
167,0.07638380976668405
168,0.0764753491706996
169,0.07656699158063324
170,0.07665873709633753
171,0.0767505858177232
172,0.07684253784475896
173,0.07693459327747168
174,0.07702675221594606
175,0.0771190147603247
176,0.07721138101080818
177,0.07730385106765456
178,0.07739642503117981
179,0.07748910300175739
180,0.07758188507981836
181,0.07767477136585121
182,0.0777677619604019
183,0.07786085696407373
184,0.07795405647752718
185,0.07804736060148004
186,0.07814076943670713
187,0.07823428308404043
188,0.07832790164436887
189,0.07842162521863824
190,0.07851545390785127
191,0.07860938781306738
192,0.07870342703540273
193,0.07879757167603019
194,0.07889182183617897
195,0.07898617761713503
196,0.07908063912024053
197,0.07917520644689409
198,0.07926987969855051
199,0.07936465897672083
200,0.07945954438297223
201,0.07955453601892783
202,0.07964963398626679
203,0.0797448383867241
204,0.0798401493220906
205,0.07993556689421294
206,0.08003109120499322
207,0.08012672235638932
208,0.08022246045041447
209,0.08031830558913743
210,0.08041425787468229
211,0.0805103174092283
212,0.0806064842950101
213,0.0807027586343172
214,0.08079914052949434
215,0.08089563008294105
216,0.08099222739711183
217,0.08108893257451597
218,0.08118574571771735
219,0.08128266692933464
220,0.0813796963120409
221,0.08147683396856374
222,0.08157408000168513
223,0.08167143451424133
224,0.08176889760912279
225,0.0818664693892741
226,0.08196414995769391
227,0.08206193941743484
228,0.0821598378716033
229,0.08225784542335965
230,0.08235596217591777
231,0.08245418823254531
232,0.08255252369656331
233,0.08265096867134636
234,0.08274952326032242
235,0.08284818756697263
236,0.08294696169483144
237,0.0830458457474862
238,0.08314483982857751
239,0.08324394404179873
240,0.08334315849089605
241,0.0834424832796685
242,0.08354191851196764
243,0.08364146429169772
244,0.08374112072281532
245,0.08384088790932952
246,0.08394076595530163
247,0.08404075496484514
248,0.08414085504212573
249,0.08424106629136097
250,0.0843413888168204
251,0.0844418227228255
252,0.08454236811374927
253,0.08464302509401651
254,0.0847437937681035
255,0.08484467424053796
256,0.08494566661589907
257,0.0850467709988171
258,0.08514798749397365
259,0.08524931620610122
260,0.08535075723998348
261,0.08545231070045474
262,0.0855539766924003
263,0.08565575532075605
264,0.08575764669050842
265,0.08585965090669442
266,0.08596176807440133
267,0.08606399829876679
268,0.08616634168497869
269,0.0862687983382748
270,0.08637136836394313
271,0.08647405186732132
272,0.086576848953797
273,0.0866797597288074
274,0.08678278429783927
275,0.08688592276642898
276,0.08698917524016211
277,0.08709254182467369
278,0.0871960226256477
279,0.08729961774881738
280,0.08740332729996489
281,0.08750715138492113
282,0.0876110901095659
283,0.08771514357982751
284,0.08781931190168292
285,0.08792359518115751
286,0.08802799352432487
287,0.088132507037307
288,0.0882371358262738
289,0.08834187999744332
290,0.08844673965708151
291,0.08855171491150197
292,0.08865680586706619
293,0.08876201263018299
294,0.08886733530730885
295,0.08897277400494746
296,0.08907832882964982
297,0.08918399988801409
298,0.08928978728668531
299,0.08939569113235558
300,0.08950171153176366
301,0.08960784859169507
302,0.08971410241898191
303,0.08982047312050263
304,0.08992696080318215
305,0.09003356557399148
306,0.09014028753994786
307,0.0902471268081144
308,0.0903540834856002
309,0.09046115767956012
310,0.09056834949719453
311,0.09067565904574951
312,0.09078308643251638
313,0.09089063176483188
314,0.09099829515007792
315,0.09110607669568135
316,0.09121397650911413
317,0.09132199469789284
318,0.09143013136957893
319,0.0915383866317784
320,0.09164676059214161
321,0.09175525335836338
322,0.0918638650381826
323,0.09197259573938245
324,0.0920814455697899
325,0.09219041463727584
326,0.09229950304975497
327,0.09240871091518543
328,0.09251803834156899
329,0.09262748543695062
330,0.09273705230941866
331,0.09284673906710453
332,0.09295654581818254
333,0.09306647267086994
334,0.09317651973342665
335,0.09328668711415523
336,0.09339697492140074
337,0.09350738326355046
338,0.09361791224903404
339,0.09372856198632307
340,0.09383933258393125
341,0.09395022415041394
342,0.09406123679436833
343,0.09417237062443315
344,0.09428362574928852
345,0.0943950022776559
346,0.09450650031829791
347,0.09461811998001822
348,0.09472986137166144
349,0.09484172460211286
350,0.09495370978029853
351,0.0950658170151849
352,0.09517804641577887
353,0.09529039809112759
354,0.0954028721503182
355,0.09551546870247796
356,0.09562818785677381
357,0.09574102972241254
358,0.09585399440864031
359,0.09596708202474287
360,0.09608029268004524
361,0.09619362648391143
362,0.09630708354574465
363,0.09642066397498678
364,0.09653436788111858
365,0.09664819537365939
366,0.09676214656216683
367,0.09687622155623707
368,0.0969904204655042
369,0.09710474339964054
370,0.09721919046835606
371,0.0973337617813987
372,0.09744845744855386
373,0.09756327757964438
374,0.09767822228453046
375,0.0977932916731094
376,0.09790848585531554
377,0.09802380494112016
378,0.09813924904053109
379,0.0982548182635929
380,0.09837051272038647
381,0.09848633252102901
382,0.09860227777567393
383,0.09871834859451045
384,0.09883454508776382
385,0.09895086736569478
386,0.09906731553859979
387,0.09918388971681055
388,0.09930059001069405
389,0.09941741653065243
390,0.09953436938712261
391,0.09965144869057642
392,0.09976865455152023
393,0.0998859870804949
394,0.10000344638807569
395,0.1001210325848719
396,0.10023874578152694
397,0.10035658608871799
398,0.10047455361715597
399,0.10059264847758541
400,0.10071087078078406
401,0.1008292206375631
402,0.10094769815876657
403,0.10106630345527165
404,0.10118503663798804
405,0.10130389781785823
406,0.1014228871058571
407,0.1015420046129917
408,0.10166125045030136
409,0.1017806247288572
410,0.10190012755976227
411,0.10201975905415123
412,0.1021395193231901
413,0.1022594084780764
414,0.10237942663003857
415,0.1024995738903362
416,0.10261985037025971
417,0.10274025618113
418,0.10286079143429866
419,0.1029814562411474
420,0.10310225071308832
421,0.10322317496156325
422,0.10334422909804404
423,0.10346541323403216
424,0.10358672748105846
425,0.10370817195068326
426,0.10382974675449586
427,0.10395145200411467
428,0.10407328781118691
429,0.10419525428738831
430,0.10431735154442323
431,0.10443957969402418
432,0.10456193884795188
433,0.10468442911799504
434,0.10480705061597
435,0.10492980345372088
436,0.10505268774311906
437,0.10517570359606333
438,0.10529885112447941
439,0.10542213044032009
440,0.10554554165556478
441,0.10566908488221942
442,0.10579276023231644
443,0.10591656781791435
444,0.10604050775109775
445,0.10616458014397709
446,0.1062887851086884
447,0.1064131227573933
448,0.10653759320227861
449,0.10666219655555638
450,0.10678693292946345
451,0.10691180243626158
452,0.10703680518823708
453,0.1071619412977005
454,0.10728721087698685
455,0.10741261403845492
456,0.10753815089448748
457,0.107663821557491
458,0.10778962613989529
459,0.10791556475415358
460,0.10804163751274207
461,0.10816784452815997
462,0.10829418591292925
463,0.10842066177959428
464,0.10854727224072196
465,0.10867401740890115
466,0.10880089739674288
467,0.10892791231687983
468,0.10905506228196633
469,0.10918234740467815
470,0.10930976779771216
471,0.1094373235737864
472,0.10956501484563953
473,0.10969284172603105
474,0.10982080432774087
475,0.10994890276356899
476,0.11007713714633564
477,0.11020550758888077
478,0.11033401420406411
479,0.11046265710476483
480,0.11059143640388126
481,0.11072035221433099
482,0.11084940464905026
483,0.11097859382099422
484,0.1111079198431363
485,0.11123738282846832
486,0.11136698289000019
487,0.11149672014075959
488,0.11162659469379203
489,0.11175660666216032
490,0.1118867561589447
491,0.11201704329724242
492,0.11214746819016758
493,0.11227803095085098
494,0.11240873169243981
495,0.11253957052809763
496,0.11267054757100402
497,0.11280166293435427
498,0.11293291673135956
499,0.11306430907524624
500,0.11319584007925612
501,0.11332750985664582
502,0.1134593185206869
503,0.11359126618466554
504,0.11372335296188218
505,0.11385557896565161
506,0.11398794430930242
507,0.11412044910617708
508,0.11425309346963164
509,0.11438587751303529
510,0.1145188013497706
511,0.11465186509323283
512,0.11478506885683011
513,0.11491841275398289
514,0.11505189689812405
515,0.11518552140269846
516,0.11531928638116272
517,0.11545319194698524
518,0.11558723821364567
519,0.11572142529463494
520,0.11585575330345496
521,0.1159902223536183
522,0.11612483255864817
523,0.11625958403207795
524,0.11639447688745123
525,0.11652951123832149
526,0.1166646871982517
527,0.11680000488081445
528,0.11693546439959135
529,0.11707106586817316
530,0.11720680940015923
531,0.11734269510915758
532,0.11747872310878454
533,0.11761489351266437
534,0.11775120643442936
535,0.11788766198771929
536,0.11802426028618143
537,0.1181610014434703
538,0.11829788557324714
539,0.11843491278918016
540,0.11857208320494385
541,0.11870939693421907
542,0.11884685409069277
543,0.11898445478805754
544,0.11912219914001171
545,0.11926008726025877
546,0.11939811926250747
547,0.1195362952604713
548,0.11967461536786847
549,0.11981307969842166
550,0.11995168836585753
551,0.12009044148390682
552,0.12022933916630388
553,0.12036838152678658
554,0.12050756867909605
555,0.12064690073697629
556,0.12078637781417415
557,0.12092600002443885
558,0.12106576748152208
559,0.12120568029917744
560,0.1213457385911603
561,0.12148594247122767
562,0.12162629205313771
563,0.12176678745064987
564,0.1219074287775242
565,0.12204821614752144
566,0.12218914967440273
567,0.12233022947192909
568,0.12247145565386167
569,0.12261282833396091
570,0.12275434762598683
571,0.12289601364369855
572,0.12303782650085389
573,0.12317978631120945
574,0.12332189318852003
575,0.1234641472465387
576,0.12360654859901639
577,0.12374909735970145
578,0.12389179364233986
579,0.12403463756067447
580,0.1241776292284452
581,0.1243207687593884
582,0.12446405626723689
583,0.12460749186571961
584,0.12475107566856121
585,0.12489480778948214
586,0.1250386883421979
587,0.12518271744041934
588,0.1253268951978521
589,0.12547122172819616
590,0.12561569714514614
591,0.1257603215623904
592,0.12590509509361134
593,0.12605001785248468
594,0.12619508995267964
595,0.12634031150785832
596,0.12648568263167553
597,0.1266312034377787
598,0.12677687403980734
599,0.12692269455139307
600,0.12706866508615916
601,0.12721478575772022
602,0.1273610566796822
603,0.12750747796564182
604,0.1276540497291865
605,0.12780077208389412
606,0.12794764514333243
607,0.1280946690210593
608,0.12824184383062195
609,0.12838916968555708
610,0.12853664669939024
611,0.12868427498563592
612,0.1288320546577971
613,0.12897998582936473
614,0.12912806861381806
615,0.1292763031246237
616,0.12942468947523597
617,0.1295732277790961
618,0.12972191814963221
619,0.12987076070025916
620,0.13001975554437786
621,0.13016890279537546
622,0.13031820256662485
623,0.13046765497148424
624,0.13061726012329727
625,0.1307670181353923
626,0.13091692912108246
627,0.13106699319366516
628,0.13121721046642199
629,0.13136758105261828
630,0.13151810506550285
631,0.1316687826183079
632,0.13181961382424837
633,0.13197059879652207
634,0.1321217376483092
635,0.1322730304927719
636,0.1324244774430543
637,0.13257607861228193
638,0.1327278341135617
639,0.13287974405998149
640,0.13303180856460967
641,0.13318402774049526
642,0.13333640170066716
643,0.13348893055813427
644,0.1336416144258848
645,0.13379445341688637
646,0.13394744764408553
647,0.13410059722040735
648,0.1342539022587555
649,0.13440736287201138
650,0.13456097917303445
651,0.13471475127466156
652,0.1348686792897067
653,0.13502276333096086
654,0.1351770035111914
655,0.13533139994314228
656,0.13548595273953323
657,0.13564066201305977
658,0.1357955278763929
659,0.13595055044217857
660,0.13610572982303767
661,0.13626106613156552
662,0.13641655948033168
663,0.13657220998187972
664,0.13672801774872653
665,0.13688398289336268
666,0.1370401055282514
667,0.13719638576582885
668,0.13735282371850355
669,0.13750941949865594
670,0.1376661732186385
671,0.13782308499077492
672,0.13798015492736035
673,0.1381373831406605
674,0.13829476974291188
675,0.13845231484632123
676,0.13861001856306504
677,0.13876788100528964
678,0.13892590228511048
679,0.13908408251461224
680,0.1392424218058482
681,0.13940092027083995
682,0.1395595780215773
683,0.1397183951700177
684,0.13987737182808604
685,0.14003650810767457
686,0.14019580412064206
687,0.14035525997881396
688,0.14051487579398178
689,0.1406746516779031
690,0.14083458774230084
691,0.14099468409886326
692,0.14115494085924363
693,0.14131535813505955
694,0.14147593603789324
695,0.1416366746792905
696,0.14179757417076108
697,0.141958634623778
698,0.14211985614977704
699,0.14228123886015698
700,0.14244278286627865
701,0.14260448827946506
702,0.14276635521100095
703,0.14292838377213227
704,0.14309057407406625
705,0.14325292622797062
706,0.14341544034497364
707,0.1435781165361635
708,0.14374095491258831
709,0.1439039555852555
710,0.1440671186651315
711,0.14423044426314166
712,0.14439393249016957
713,0.144557583457057
714,0.14472139727460354
715,0.14488537405356602
716,0.14504951390465856
717,0.14521381693855187
718,0.14537828326587315
719,0.14554291299720581
720,0.14570770624308874
721,0.1458726631140165
722,0.14603778372043855
723,0.14620306817275922
724,0.14636851658133715
725,0.14653412905648505
726,0.14669990570846947
727,0.14686584664751018
728,0.14703195198378016
729,0.14719822182740488
730,0.1473646562884624
731,0.1475312554769827
732,0.14769801950294736
733,0.14786494847628942
734,0.1480320425068928
735,0.14819930170459222
736,0.14836672617917246
737,0.1485343160403685
738,0.14870207139786482
739,0.14886999236129508
740,0.149038079040242
741,0.14920633154423668
742,0.14937474998275865
743,0.1495433344652352
744,0.14971208510104103
745,0.14988100199949828
746,0.15005008526987554
747,0.15021933502138812
748,0.15038875136319746
749,0.15055833440441052
750,0.1507280842540799
751,0.15089800102120304
752,0.15106808481472234
753,0.1512383357435242
754,0.15140875391643924
755,0.15157933944224172
756,0.1517500924296489
757,0.15192101298732133
758,0.15209210122386171
759,0.1522633572478152
760,0.15243478116766881
761,0.15260637309185074
762,0.15277813312873065
763,0.15295006138661862
764,0.15312215797376535
765,0.15329442299836146
766,0.15346685656853723
767,0.1536394587923623
768,0.1538122297778451
769,0.15398516963293274
770,0.15415827846551045
771,0.1543315563834014
772,0.15450500349436613
773,0.15467861990610227
774,0.15485240572624429
775,0.15502636106236278
776,0.15520048602196457
777,0.15537478071249206
778,0.15554924524132274
779,0.15572387971576915
780,0.15589868424307823
781,0.1560736589304311
782,0.15624880388494264
783,0.15642411921366106
784,0.15659960502356768
785,0.15677526142157633
786,0.15695108851453327
787,0.15712708640921635
788,0.15730325521233526
789,0.15747959503053072
790,0.157656105970374
791,0.15783278813836701
792,0.1580096416409415
793,0.15818666658445885
794,0.1583638630752098
795,0.15854123121941366
796,0.15871877112321855
797,0.1588964828927005
798,0.15907436663386318
799,0.15925242245263774
800,0.15943065045488217
801,0.15960905074638104
802,0.1597876234328451
803,0.15996636861991084
804,0.16014528641314027
805,0.16032437691802018
806,0.16050364023996222
807,0.1606830764843021
808,0.16086268575629958
809,0.16104246816113763
810,0.16122242380392243
811,0.16140255278968285
812,0.16158285522336996
813,0.16176333120985675
814,0.16194398085393777
815,0.16212480426032863
816,0.1623058015336657
817,0.16248697277850555
818,0.16266831809932478
819,0.1628498376005195
820,0.16303153138640503
821,0.16321339956121525
822,0.16339544222910257
823,0.1635776594941372
824,0.1637600514603069
825,0.16394261823151676
826,0.16412535991158844
827,0.16430827660425995
828,0.1644913684131854
829,0.16467463544193423
830,0.16485807779399117
831,0.16504169557275572
832,0.1652254888815416
833,0.16540945782357655
834,0.16559360250200186
835,0.16577792301987182
836,0.16596241948015353
837,0.1661470919857265
838,0.1663319406393821
839,0.16651696554382298
840,0.1667021668016632
841,0.1668875445154273
842,0.1670730987875503
843,0.1672588297203769
844,0.1674447374161613
845,0.16763082197706686
846,0.16781708350516544
847,0.16800352210243719
848,0.16819013787077014
849,0.16837693091195963
850,0.16856390132770802
851,0.16875104921962422
852,0.1689383746892234
853,0.16912587783792635
854,0.16931355876705928
855,0.16950141757785334
856,0.16968945437144403
857,0.16987766924887113
858,0.1700660623110779
859,0.17025463365891097
860,0.1704433833931198
861,0.17063231161435619
862,0.17082141842317394
863,0.17101070392002848
864,0.17120016820527628
865,0.17138981137917467
866,0.17157963354188116
867,0.17176963479345322
868,0.17195981523384776
869,0.17215017496292068
870,0.17234071408042648
871,0.17253143268601795
872,0.17272233087924554
873,0.1729134087595571
874,0.1731046664262973
875,0.17329610397870734
876,0.17348772151592445
877,0.17367951913698151
878,0.1738714969408066
879,0.17406365502622256
880,0.17425599349194645
881,0.1744485124365894
882,0.17464121195865587
883,0.1748340921565435
884,0.17502715312854242
885,0.17522039497283495
886,0.17541381778749526
887,0.17560742167048865
888,0.17580120671967148
889,0.1759951730327904
890,0.1761893207074821
891,0.17638364984127294
892,0.17657816053157827
893,0.17677285287570213
894,0.17696772697083696
895,0.17716278291406293
896,0.17735802080234755
897,0.17755344073254534
898,0.17774904280139725
899,0.1779448271055303
900,0.17814079374145722
901,0.17833694280557588
902,0.17853327439416875
903,0.17872978860340277
904,0.17892648552932863
905,0.17912336526788045
906,0.17932042791487532
907,0.1795176735660129
908,0.17971510231687476
909,0.17991271426292424
910,0.18011050949950583
911,0.18030848812184472
912,0.18050665022504647
913,0.18070499590409636
914,0.18090352525385914
915,0.18110223836907846
916,0.18130113534437647
917,0.18150021627425342
918,0.1816994812530871
919,0.18189893037513244
920,0.18209856373452105
921,0.1822983814252608
922,0.18249838354123532
923,0.18269857017620367
924,0.18289894142379964
925,0.1830994973775316
926,0.1833002381307817
927,0.18350116377680575
928,0.18370227440873266
929,0.18390357011956382
930,0.18410505100217284
931,0.18430671714930497
932,0.18450856865357676
933,0.18471060560747543
934,0.1849128281033587
935,0.185115236233454
936,0.18531783008985817
937,0.18552060976453702
938,0.18572357534932485
939,0.18592672693592394
940,0.18613006461590417
941,0.18633358848070253
942,0.18653729862162258
943,0.18674119512983406
944,0.1869452780963724
945,0.1871495476121384
946,0.18735400376789751
947,0.1875586466542795
948,0.18776347636177798
949,0.18796849298075008
950,0.1881736966014156
951,0.18837908731385708
952,0.1885846652080188
953,0.18879043037370669
954,0.18899638290058765
955,0.18920252287818917
956,0.1894088503958989
957,0.18961536554296407
958,0.18982206840849114
959,0.19002895908144518
960,0.19023603765064961
961,0.19044330420478545
962,0.19065075883239108
963,0.1908584016218618
964,0.19106623266144904
965,0.19127425203926024
966,0.1914824598432582
967,0.19169085616126055
968,0.19189944108093956
969,0.19210821468982126
970,0.19231717707528528
971,0.1925263283245642
972,0.19273566852474325
973,0.19294519776275956
974,0.19315491612540203
975,0.1933648236993105
976,0.19357492057097553
977,0.19378520682673778
978,0.19399568255278765
979,0.1942063478351646
980,0.19441720275975702
981,0.1946282474123013
982,0.1948394818783817
983,0.19505090624342972
984,0.1952625205927236
985,0.195474325011388
986,0.1956863195843933
987,0.19589850439655526
988,0.19611087953253442
989,0.19632344507683586
990,0.19653620111380826
991,0.19674914772764407
992,0.19696228500237833
993,0.1971756130218887
994,0.1973891318698947
995,0.19760284162995734
996,0.1978167423854785
997,0.19803083421970077
998,0.1982451172157065
999,0.1984595914564177
1000,0.1986742570245953
1001,0.19888911400283882
1002,0.1991041624735857
1003,0.19931940251911118
1004,0.19953483422152735
1005,0.19975045766278288
1006,0.1999662729246626
1007,0.20018228008878683
1008,0.20039847923661114
1009,0.20061487044942553
1010,0.20083145380835424
1011,0.201048229394355
1012,0.2012651972882188
1013,0.20148235757056907
1014,0.2016997103218617
1015,0.20191725562238386
1016,0.2021349935522541
1017,0.20235292419142148
1018,0.20257104761966532
1019,0.20278936391659452
1020,0.20300787316164723
1021,0.2032265754340902
1022,0.20344547081301834
1023,0.20366455937735425
1024,0.2038838412058477
1025,0.20410331637707518
1026,0.2043229849694393
1027,0.20454284706116832
1028,0.20476290273031575
1029,0.2049831520547597
1030,0.20520359511220254
1031,0.2054242319801703
1032,0.20564506273601213
1033,0.20586608745689988
1034,0.20608730621982757
1035,0.20630871910161092
1036,0.20653032617888675
1037,0.20675212752811264
1038,0.20697412322556633
1039,0.2071963133473451
1040,0.20741869796936546
1041,0.20764127716736264
1042,0.20786405101688982
1043,0.20808701959331807
1044,0.2083101829718355
1045,0.20853354122744674
1046,0.2087570944349727
1047,0.20898084266904982
1048,0.2092047860041297
1049,0.2094289245144786
1050,0.20965325827417666
1051,0.20987778735711793
1052,0.2101025118370093
1053,0.21032743178737026
1054,0.21055254728153255
1055,0.21077785839263935
1056,0.21100336519364482
1057,0.2112290677573138
1058,0.21145496615622109
1059,0.21168106046275095
1060,0.21190735074909683
1061,0.2121338370872606
1062,0.21236051954905202
1063,0.21258739820608852
1064,0.2128144731297943
1065,0.21304174439140014
1066,0.21326921206194277
1067,0.21349687621226437
1068,0.21372473691301194
1069,0.213952794234637
1070,0.2141810482473949
1071,0.21440949902134437
1072,0.21463814662634711
1073,0.21486699113206703
1074,0.21509603260796997
1075,0.21532527112332311
1076,0.21555470674719437
1077,0.21578433954845205
1078,0.21601416959576422
1079,0.21624419695759817
1080,0.21647442170221992
1081,0.21670484389769382
1082,0.21693546361188185
1083,0.21716628091244328
1084,0.217397295866834
1085,0.21762850854230614
1086,0.21785991900590737
1087,0.21809152732448053
1088,0.2183233335646632
1089,0.21855533779288697
1090,0.2187875400753769
1091,0.21901994047815132
1092,0.21925253906702097
1093,0.21948533590758854
1094,0.21971833106524852
1095,0.21995152460518613
1096,0.22018491659237707
1097,0.2204185070915871
1098,0.22065229616737136
1099,0.22088628388407386
1100,0.22112047030582702
1101,0.22135485549655118
1102,0.22158943951995397
1103,0.22182422243952982
1104,0.2220592043185595
1105,0.2222943852201095
1106,0.22252976520703177
1107,0.22276534434196277
1108,0.22300112268732325
1109,0.22323710030531768
1110,0.22347327725793364
1111,0.2237096536069415
1112,0.2239462294138936
1113,0.2241830047401239
1114,0.22441997964674756
1115,0.22465715419466015
1116,0.22489452844453733
1117,0.22513210245683432
1118,0.22536987629178531
1119,0.2256078500094028
1120,0.2258460236694775
1121,0.22608439733157726
1122,0.22632297105504692
1123,0.22656174489900782
1124,0.22680071892235693
1125,0.22703989318376666
1126,0.2272792677416841
1127,0.22751884265433076
1128,0.22775861797970165
1129,0.22799859377556533
1130,0.2282387700994627
1131,0.228479147008707
1132,0.22871972456038314
1133,0.22896050281134694
1134,0.22920148181822506
1135,0.229442661637414
1136,0.22968404232507994
1137,0.22992562393715796
1138,0.2301674065293516
1139,0.23040939015713244
1140,0.23065157487573937
1141,0.23089396074017837
1142,0.23113654780522155
1143,0.23137933612540695
1144,0.23162232575503797
1145,0.2318655167481827
1146,0.2321089091586736
1147,0.2323525030401068
1148,0.2325962984458416
1149,0.23284029542899992
1150,0.23308449404246598
1151,0.23332889433888557
1152,0.23357349637066543
1153,0.23381830018997304
1154,0.23406330584873586
1155,0.23430851339864067
1156,0.2345539228911335
1157,0.23479953437741866
1158,0.23504534790845846
1159,0.23529136353497251
1160,0.23553758130743735
1161,0.2357840012760858
1162,0.23603062349090645
1163,0.2362774480016433
1164,0.23652447485779496
1165,0.23677170410861437
1166,0.237019135803108
1167,0.23726676999003554
1168,0.23751460671790933
1169,0.23776264603499395
1170,0.23801088798930523
1171,0.23825933262861024
1172,0.23850798000042653
1173,0.23875683015202162
1174,0.23900588313041257
1175,0.23925513898236517
1176,0.23950459775439373
1177,0.23975425949276047
1178,0.24000412424347473
1179,0.24025419205229287
1180,0.24050446296471745
1181,0.24075493702599676
1182,0.24100561428112435
1183,0.24125649477483838
1184,0.24150757855162117
1185,0.2417588656556987
1186,0.24201035613104008
1187,0.24226205002135703
1188,0.24251394737010312
1189,0.24276604822047354
1190,0.24301835261540447
1191,0.24327086059757258
1192,0.24352357220939438
1193,0.2437764874930258
1194,0.2440296064903616
1195,0.24428292924303494
1196,0.2445364557924167
1197,0.24479018617961518
1198,0.24504412044547524
1199,0.24529825863057805
1200,0.24555260077524055
1201,0.24580714691951466
1202,0.24606189710318696
1203,0.24631685136577836
1204,0.24657200974654306
1205,0.24682737228446852
1206,0.24708293901827447
1207,0.24733870998641289
1208,0.247594685227067
1209,0.24785086477815121
1210,0.24810724867731
1211,0.248363836961918
1212,0.24862062966907905
1213,0.2488776268356258
1214,0.24913482849811935
1215,0.24939223469284835
1216,0.2496498454558288
1217,0.24990766082280338
1218,0.250165680829241
1219,0.2504239055103361
1220,0.2506823349010084
1221,0.25094096903590213
1222,0.25119980794938557
1223,0.2514588516755506
1224,0.2517181002482122
1225,0.2519775537009075
1226,0.25223721206689614
1227,0.25249707537915866
1228,0.25275714367039687
1229,0.2530174169730328
1230,0.25327789531920847
1231,0.25353857874078506
1232,0.2537994672693427
1233,0.25406056093617985
1234,0.2543218597723125
1235,0.254583363808474
1236,0.25484507307511456
1237,0.25510698760240036
1238,0.2553691074202134
1239,0.25563143255815063
1240,0.25589396304552386
1241,0.2561566989113588
1242,0.25641964018439467
1243,0.256682786893084
1244,0.2569461390655916
1245,0.25720969672979443
1246,0.2574734599132808
1247,0.25773742864335003
1248,0.25800160294701174
1249,0.2582659828509858
1250,0.2585305683817011
1251,0.2587953595652956
